date,precipitation
2019-01-07,0.0
2019-01-07,0.0
2019-01-07,0.0
2019-01-07,0.0
2019-01-07,0.0
2019-01-07,0.0
2019-01-07,0.0
2019-01-07,0.0
2019-01-07,0.0
2019-01-07,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-08,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-09,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-10,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-11,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-12,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-13,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-14,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-15,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.07179002463817596
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.008310962468385696
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-16,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-17,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-18,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-19,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-20,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.00874714832752943
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.00187708530575037
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-21,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.10249035805463791
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.03631548583507538
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.006456085946410894
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.10813943296670914
2019-01-22,0.6524681448936462
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,4.047562122344971
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.0
2019-01-22,0.28890982270240784
2019-01-22,0.9022380113601685
2019-01-22,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.021385783329606056
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.003228042973205447
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-23,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.46007123589515686
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.08144570887088776
2019-01-24,0.0014911545440554619
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-24,0.0
2019-01-25,0.0
2019-01-25,0.0
2019-01-25,0.0
2019-01-25,0.1827804297208786
2019-01-25,0.10214497148990631
2019-01-25,0.09500483423471451
2019-01-25,0.12979726493358612
2019-01-25,0.0043068150989711285
2019-01-25,0.0
2019-01-25,0.007538998499512672
2019-01-25,0.14293885231018066
2019-01-25,0.00923675112426281
2019-01-25,0.0025283105205744505
2019-01-25,0.001097968895919621
2019-01-25,0.0
2019-01-25,0.2789060175418854
2019-01-25,0.5404890179634094
2019-01-25,0.7464849352836609
2019-01-25,0.7458449602127075
2019-01-25,0.6355209350585938
2019-01-25,0.254801869392395
2019-01-25,0.036239009350538254
2019-01-25,0.35306718945503235
2019-01-25,0.2791370451450348
2019-01-25,0.5374042391777039
2019-01-25,0.0
2019-01-25,0.0
2019-01-25,0.0
2019-01-25,0.0
2019-01-25,0.011640994809567928
2019-01-25,0.0
2019-01-25,0.0
2019-01-25,0.0
2019-01-25,0.0
2019-01-25,0.0
2019-01-25,0.0
2019-01-25,0.9583252668380737
2019-01-25,0.0
2019-01-25,0.0
2019-01-25,0.0
2019-01-25,0.0
2019-01-25,0.0
2019-01-25,0.0
2019-01-25,0.0
2019-01-25,0.2622784972190857
2019-01-25,0.15186545252799988
2019-01-25,0.0
2019-01-25,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.0
2019-01-26,0.1412268877029419
2019-01-26,0.10192075371742249
2019-01-26,0.07311217486858368
2019-01-26,0.051918912678956985
2019-01-26,0.016286542639136314
2019-01-26,0.07004226744174957
2019-01-26,0.0
2019-01-26,0.5245569944381714
2019-01-26,0.3794700503349304
2019-01-26,0.31148281693458557
2019-01-26,0.0
2019-01-26,0.12710438668727875
2019-01-26,0.10950819402933121
2019-01-26,0.0
2019-01-26,0.0
